거래금액(만원),전용면적(㎡),계약년월,층,건축년도,큰지역,세부지역
30000,84.9394,202302,13,2005,0,38
21500,84.54,202302,11,1991,0,38
23400,84.54,202302,6,1991,0,38
22000,84.54,202302,2,1991,0,38
36000,84.8797,202302,9,2013,0,38
34500,84.8797,202302,18,2013,0,38
43000,114.3132,202302,2,2013,0,38
35000,84.9448,202302,17,2013,0,38
42000,84.9448,202302,13,2013,0,38
45000,114.3132,202302,17,2013,0,38
34550,84.8797,202302,18,2013,0,38
47500,89.8327,202302,15,2018,0,38
38200,84.9879,202302,11,2017,0,38
38000,84.9866,202302,17,2017,0,38
47650,84.9866,202302,20,2017,0,38
38000,84.9866,202302,24,2017,0,38
38000,84.9866,202302,24,2017,0,38
38800,84.9879,202302,12,2017,0,38
39500,84.9879,202302,12,2017,0,38
38900,84.9879,202302,16,2017,0,38
38000,84.9866,202302,7,2017,0,38
34000,84.8976,202302,11,2016,0,38
33800,84.8976,202302,3,2016,0,38
34000,74.9327,202302,22,2016,0,38
34500,84.8976,202302,12,2016,0,38
33000,84.8976,202302,13,2016,0,38
35000,84.8976,202302,16,2016,0,38
35800,84.8976,202302,16,2016,0,38
34500,84.8976,202302,22,2016,0,38
35000,84.8976,202302,15,2016,0,38
38000,84.6605,202302,17,2016,0,38
34000,74.9327,202302,21,2016,0,38
36200,84.8976,202302,6,2016,0,38
38000,84.8976,202302,6,2016,0,38
33800,74.9327,202302,11,2016,0,38
39500,84.9939,202302,21,2017,0,38
35000,84.9939,202302,4,2017,0,38
39700,84.9939,202302,22,2017,0,38
38500,84.9939,202302,13,2017,0,38
41000,84.2227,202302,10,2018,0,38
38500,84.255,202302,6,2018,0,38
38000,84.2227,202302,3,2018,0,38
39000,84.2227,202302,3,2018,0,38
39500,84.2227,202302,4,2018,0,38
41000,84.2227,202302,14,2018,0,38
42300,84.2227,202302,19,2018,0,38
20500,76.36,202302,5,1993,0,38
17500,53.58,202302,7,1993,0,38
24000,84.96,202302,1,1993,0,38
15600,49.29,202302,3,2016,0,38
18000,59.85,202302,6,1994,0,38
17000,59.85,202302,7,1994,0,38
14500,59.85,202302,11,1994,0,38
22000,51.24,202302,5,1992,0,38
17300,59.95,202302,10,1994,0,38
17300,59.95,202302,8,1994,0,38
20400,59.95,202302,7,1994,0,38
19500,59.95,202302,10,1994,0,38
13000,56.825,202302,2,1994,0,38
26800,84.765,202302,1,1992,0,38
10500,27.04,202302,12,2017,0,38
11950,27.04,202302,13,2017,0,38
14000,49.94,202302,7,1991,0,38
17500,59.37,202302,9,1991,0,38
37800,101.2238,202302,14,2011,0,38
53000,191.31,202302,13,2011,0,38
43800,114.7974,202302,5,2006,0,38
16500,59.65,202302,7,1996,0,38
17000,59.94,202302,3,1992,0,38
8200,59.88,202302,5,1995,0,38
18700,59.94,202302,1,1996,0,38
19500,59.94,202302,6,1996,0,38
9300,34.4,202302,14,2000,0,38
15300,59.9605,202302,7,2011,0,38
14700,59.9605,202302,6,2011,0,38
14500,59.9605,202302,4,2011,0,38
14300,59.9605,202302,6,2011,0,38
15500,59.9605,202302,11,2011,0,38
14700,59.9605,202302,4,2011,0,38
15800,59.9605,202302,13,2011,0,38
15500,59.9605,202302,9,2011,0,38
15900,59.9605,202302,11,2011,0,38
15800,59.9605,202302,6,2011,0,38
15500,59.9605,202302,10,2011,0,38
22500,66.9524,202302,2,2017,0,38
24000,66.9524,202302,12,2017,0,38
30500,109.3464,202302,12,2010,0,38
28600,116.1574,202302,3,2010,0,38
28700,84.9827,202302,8,2015,0,38
26000,84.7876,202302,10,2013,0,38
23000,84.8157,202302,5,2013,0,38
23500,84.9578,202302,13,2011,0,38
24500,84.9742,202302,11,2011,0,38
24500,84.9742,202302,15,2011,0,38
29800,75.8279,202302,3,2016,0,38
27000,75.8279,202302,5,2016,0,38
28400,76.8266,202302,14,2016,0,38
27500,84.9653,202302,18,2016,0,38
25000,84.9898,202302,14,2016,0,38
25500,84.9898,202302,14,2016,0,38
28000,84.9653,202302,5,2016,0,38
27000,84.9653,202302,1,2016,0,38
17000,59.854,202302,2,2003,0,38
23000,84.929,202302,1,2003,0,38
22950,59.854,202302,13,2003,0,38
24000,84.929,202302,3,2003,0,38
39000,84.9718,202302,11,2019,0,38
29500,59.9845,202302,9,2019,0,38
27000,59.7109,202302,2,2019,0,38
31500,74.766,202302,8,2019,0,38
29000,59.7056,202302,24,2019,0,38
35000,74.766,202302,16,2019,0,38
34500,74.766,202302,19,2019,0,38
29000,59.7109,202302,20,2019,0,38
29500,59.7109,202302,13,2019,0,38
29500,59.9845,202302,16,2021,0,38
29500,59.7056,202302,9,2021,0,38
30000,59.9845,202302,4,2021,0,38
30000,59.7056,202302,4,2021,0,38
31500,59.7056,202302,22,2021,0,38
28900,59.7056,202302,21,2019,0,38
38000,84.9718,202302,9,2019,0,38
28500,74.6181,202302,18,2019,0,38
29000,59.7056,202302,5,2019,0,38
29000,59.7056,202302,11,2019,0,38
34500,74.766,202302,11,2019,0,38
29900,59.9845,202302,18,2019,0,38
27900,59.7056,202302,3,2019,0,38
28000,59.7056,202302,14,2019,0,38
30000,59.7056,202302,23,2019,0,38
39000,84.9718,202302,17,2019,0,38
39000,84.9718,202302,8,2019,0,38
8000,19.01,202302,4,2017,0,38
8000,18.88,202302,6,2017,0,38
25000,84.908,202302,9,1994,0,38
23500,76.26,202302,6,1993,0,38
23500,76.26,202302,15,1993,0,38
5000,59.34,202302,5,1986,0,38
17200,59.97,202302,6,2002,0,38
17300,59.97,202302,6,2002,0,38
16600,59.97,202302,14,2002,0,38
16700,59.97,202302,6,2002,0,38
22000,80.9879,202302,6,2005,0,38
20900,84.5344,202302,5,2005,0,38
20000,80.9879,202302,2,2005,0,38
21800,84.5344,202302,3,2005,0,38
6500,47.88,202302,3,1991,0,38
20900,84.996,202302,10,2005,0,38
30024,71.18,202302,4,2020,0,38
9000,39.27,202302,2,1990,0,38
10200,46.98,202302,2,1990,0,38
31950,84.961,202302,4,2016,0,38
31000,84.9342,202302,15,2016,0,38
35700,99.4306,202302,15,2016,0,38
30000,84.9342,202302,14,2016,0,38
7000,59.88,202302,6,1995,0,38
8000,59.81,202302,5,1995,0,38
6800,59.81,202302,6,1995,0,38
8000,17.18,202302,15,2018,0,38
8000,17.18,202302,14,2018,0,38
7850,17.18,202302,5,2018,0,38
7500,20.01,202302,5,2016,0,38
12500,30.9,202302,13,2016,0,38
11900,18.27,202302,14,2017,0,38
12000,18.27,202302,7,2017,0,38
49000,121.915,202302,18,2008,0,38
17000,58.05,202302,8,1994,0,38
8900,17.63,202302,5,2018,0,38
8200,17.13,202302,6,2018,0,38
11100,16.61,202302,14,2018,0,38
20750,84.9316,202302,2,2006,0,38
19700,59.9717,202302,4,2006,0,38
23500,84.9316,202302,8,2005,0,38
21800,59.9717,202302,6,2005,0,38
5300,23.31,202302,10,2015,0,38
5000,22.32,202302,4,2015,0,38
5300,23.63,202302,8,2014,0,38
5000,23.63,202302,5,2014,0,38
5000,23.63,202302,5,2014,0,38
5000,23.63,202302,13,2014,0,38
4700,22.27,202302,15,2013,0,38
8200,31.06,202302,9,2017,0,38
8200,31.06,202302,9,2017,0,38
5200,18.32,202302,16,2018,0,38
5350,18.32,202302,4,2018,0,38
15750,78.9582,202302,3,2004,0,38
16000,78.9582,202302,2,2004,0,38
16800,78.9582,202302,3,2004,0,38
5500,25.49,202302,7,2017,0,38
4700,22.96,202302,7,2014,0,38
4400,22.68,202302,6,2014,0,38
4000,24.31,202302,12,2015,0,38
7300,49.94,202302,5,1993,0,38
5620,49.94,202302,1,1993,0,38
6800,49.94,202302,10,1993,0,38
7550,49.94,202302,8,1993,0,38
23500,59.965,202302,6,2003,0,38
14700,59.43,202302,7,1993,0,38
17500,39.69,202302,4,1989,0,38
20800,39.69,202302,2,1989,0,38
18800,39.3,202302,4,1989,0,38
18500,39.3,202302,1,1989,0,38
18000,39.3,202302,4,1989,0,38
24500,46.68,202302,6,1989,0,38
14000,39.61,202302,5,1992,0,38
19950,59.9838,202302,12,1999,0,38
24000,84.9249,202302,2,1999,0,38
33000,84.9249,202302,9,1999,0,38
38000,84.9752,202302,1,2021,0,38
11000,59.79,202302,13,1996,0,38
8500,62.04,202302,3,1990,0,38
8000,59.76,202302,1,1992,0,38
8500,59.61,202302,1,1992,0,38
30000,84.8954,202302,6,2017,0,39
12500,61.44,202302,4,1989,0,39
23000,66.26,202302,5,2019,0,39
25200,84.86,202302,15,2005,0,39
12600,59.4,202302,3,1993,0,39
15050,59.95,202302,4,1995,0,39
15200,59.95,202302,10,1995,0,39
19000,84.972,202302,14,1997,0,39
16000,59.94,202302,10,1997,0,39
16300,59.94,202302,7,1997,0,39
14300,59.94,202302,2,1997,0,39
14000,59.94,202302,16,1997,0,39
24000,84.87,202302,5,2005,0,39
19500,59.06,202302,9,2005,0,39
19000,59.06,202302,5,2005,0,39
21000,59.36,202302,11,2005,0,39
24500,84.88,202302,15,2005,0,39
19000,59.36,202302,7,2005,0,39
19000,59.06,202302,13,2005,0,39
22000,84.87,202302,4,2005,0,39
31800,78.545,202302,19,2021,0,39
39000,84.638,202302,22,2021,0,39
36200,78.545,202302,7,2021,0,39
34000,84.638,202302,5,2021,0,39
34000,84.638,202302,5,2021,0,39
27000,68.655,202302,10,2021,0,39
15700,59.31,202302,12,1994,0,39
17000,70.658,202302,1,2002,0,39
15300,55.1508,202302,9,2002,0,39
17500,55.1508,202302,12,2002,0,39
21800,80.334,202302,4,2002,0,39
15900,55.1508,202302,8,2002,0,39
17850,70.658,202302,15,2002,0,39
13500,59.37,202302,2,1997,0,39
13500,59.37,202302,9,1997,0,39
12200,50.16,202302,11,1997,0,39
10000,59.37,202302,6,1997,0,39
4900,49.38,202302,4,2003,0,39
7500,84.992,202302,4,1990,0,39
13000,84.4862,202302,2,2005,0,39
9000,66.3141,202302,7,2005,0,39
5600,50.67,202302,15,1995,0,39
6000,44.22,202302,14,1995,0,39
8000,49.968,202302,11,2003,0,39
8000,49.968,202302,11,2003,0,39
8000,53.008,202302,1,2003,0,39
8100,59.34,202302,8,1993,0,39
22000,84.9413,202302,12,2005,0,39
15900,58.99,202302,9,2004,0,39
18700,84.75,202302,5,2004,0,39
15800,58.99,202302,8,2004,0,39
12800,59.875,202302,10,1999,0,39
6800,46.92,202302,2,1985,0,39
7500,39.95,202302,19,1999,0,39
9100,49.92,202302,17,1999,0,39
8400,49.92,202302,4,1999,0,39
23500,84.9645,202302,1,2008,0,39
11200,84.22,202302,4,1993,0,39
62000,51.76,202302,6,2020,0,40
63000,59.89,202302,1,2020,0,40
76400,59.92,202302,8,2020,0,40
85500,84.75,202302,14,2020,0,40
84500,84.75,202302,8,2020,0,40
82500,74.91,202302,14,2019,0,40
82500,74.91,202302,14,2019,0,40
82000,84.87,202302,5,2019,0,40
84300,84.87,202302,9,2019,0,40
82000,84.87,202302,3,2019,0,40
87500,84.92,202302,6,2019,0,40
79500,74.91,202302,4,2019,0,40
80000,84.92,202302,6,2019,0,40
104000,99.6429,202302,13,2021,0,40
117000,99.4327,202302,10,2021,0,40
93000,90.8184,202302,9,2021,0,40
95000,90.8184,202302,3,2021,0,40
95000,90.8184,202302,13,2021,0,40
101000,84.4259,202302,13,2020,0,40
56300,73.811,202302,28,2020,0,40
88000,73.811,202302,23,2020,0,40
85000,73.811,202302,8,2020,0,40
92000,84.4259,202302,28,2020,0,40
41500,59.8,202302,6,1998,0,40
44700,59.8,202302,17,1998,0,40
57000,59.91,202302,12,2007,0,40
55000,59.91,202302,8,2007,0,40
41000,59.04,202302,11,1996,0,40
38000,59.04,202302,18,1996,0,40
66000,84.9987,202302,23,2000,0,40
105000,101.99,202302,7,2008,0,40
95000,101.99,202302,5,2008,0,40
52500,59.9634,202302,5,2019,0,40
54200,59.9634,202302,19,2019,0,40
53500,59.9634,202302,9,2019,0,40
55000,59.9634,202302,8,2019,0,40
61500,84.99,202302,22,2006,0,40
56800,84.99,202302,4,2006,0,40
60000,84.99,202302,13,2006,0,40
71000,84.921,202302,11,2008,0,40
73000,84.969,202302,3,2008,0,40
63000,84.99,202302,4,2006,0,40
62500,84.99,202302,6,2006,0,40
59000,84.99,202302,2,2006,0,40
63000,84.99,202302,19,2006,0,40
60000,84.99,202302,4,2006,0,40
50500,84.8049,202302,9,2002,0,40
52000,84.8049,202302,22,2002,0,40
51500,84.8049,202302,19,2002,0,40
54000,84.8049,202302,12,2002,0,40
52000,84.4322,202302,1,2002,0,40
73000,59.8,202302,11,2014,0,40
90000,84.62,202302,21,2014,0,40
75100,84.67,202302,13,2016,0,40
78000,84.96,202302,16,2016,0,40
78400,84.67,202302,10,2016,0,40
74500,84.67,202302,2,2016,0,40
76000,84.96,202302,3,2016,0,40
75000,74.86,202302,14,2016,0,40
73000,74.86,202302,5,2016,0,40
80000,84.86,202302,25,2016,0,40
81500,84.67,202302,18,2016,0,40
80000,84.67,202302,9,2016,0,40
80500,84.86,202302,25,2016,0,40
73500,74.93,202302,20,2016,0,40
79900,84.96,202302,19,2016,0,40
76700,84.85,202302,5,2016,0,40
84500,84.98,202302,19,2016,0,40
75500,74.86,202302,21,2016,0,40
76500,74.96,202302,13,2015,0,40
55500,51.67,202302,12,2015,0,40
58000,51.67,202302,13,2015,0,40
79000,84.99,202302,16,2015,0,40
89500,84.96,202302,29,2015,0,40
69500,59.84,202302,7,2015,0,40
71800,59.88,202302,9,2015,0,40
65000,60.8988,202302,24,2017,0,40
73500,84.9786,202302,4,2017,0,40
69000,60.8988,202302,18,2017,0,40
80000,84.9917,202302,26,2017,0,40
80000,84.9917,202302,14,2017,0,40
80500,84.9918,202302,8,2017,0,40
78500,84.9786,202302,4,2017,0,40
79000,84.9786,202302,17,2017,0,40
69000,60.8988,202302,24,2017,0,40
79000,84.9786,202302,10,2017,0,40
56000,51.86,202302,8,2016,0,40
62000,51.67,202302,11,2016,0,40
69500,59.8,202302,11,2016,0,40
62000,51.67,202302,11,2016,0,40
60000,51.86,202302,11,2016,0,40
95000,84.94,202302,22,2016,0,40
64000,51.73,202302,9,2016,0,40
60000,51.86,202302,15,2016,0,40
63000,51.73,202302,7,2016,0,40
80000,84.89,202302,19,2016,0,40
85000,84.9949,202302,17,2016,0,40
80000,84.9949,202302,1,2016,0,40
99400,84.9852,202302,8,2016,0,40
92000,84.9949,202302,4,2016,0,40
70500,74.61,202302,7,2015,0,40
68000,74.61,202302,3,2015,0,40
75000,84.98,202302,10,2015,0,40
99000,99.1671,202302,9,2019,0,40
98000,99.1671,202302,5,2019,0,40
98000,99.1671,202302,5,2019,0,40
104000,99.888,202302,23,2019,0,40
104000,99.888,202302,23,2019,0,40
114000,99.888,202302,15,2019,0,40
100000,99.888,202302,9,2019,0,40
103000,99.888,202302,8,2019,0,40
120000,102.8615,202302,17,2021,0,40
129000,102.8615,202302,30,2021,0,40
128000,102.8615,202302,25,2021,0,40
85000,84.97,202302,14,2014,0,40
70300,74.95,202302,3,2014,0,40
76000,74.95,202302,15,2014,0,40
109500,102.4625,202302,24,2018,0,40
105000,102.4625,202302,7,2018,0,40
105000,102.4625,202302,10,2018,0,40
113000,102.4625,202302,15,2018,0,40
68000,59.98,202302,3,2016,0,40
73500,74.91,202302,9,2016,0,40
80800,84.77,202302,12,2016,0,40
81000,84.94,202302,16,2016,0,40
84000,84.89,202302,22,2016,0,40
77500,74.91,202302,18,2016,0,40
107000,101.818,202302,27,2016,0,40
92000,93.9493,202302,5,2016,0,40
113000,101.818,202302,19,2016,0,40
101500,101.8919,202302,6,2016,0,40
104000,101.818,202302,12,2016,0,40
113000,101.8919,202302,9,2016,0,40
66000,74.85,202302,17,2015,0,40
69000,74.85,202302,12,2015,0,40
73500,84.86,202302,7,2015,0,40
72300,74.85,202302,10,2015,0,40
71000,74.85,202302,5,2015,0,40
97000,98.007,202302,14,2017,0,40
99000,98.6115,202302,7,2017,0,40
133000,102.0421,202302,17,2017,0,40
99600,98.6115,202302,11,2017,0,40
74000,84.83,202302,12,2007,0,40
69000,84.83,202302,8,2007,0,40
73000,84.83,202302,12,2007,0,40
75000,84.83,202302,18,2007,0,40
63500,84.83,202302,1,2007,0,40
32000,45,202302,13,1999,0,40
72000,134.16,202302,8,1999,0,40
41500,49.98,202302,11,1994,0,40
38700,49.98,202302,10,1994,0,40
38500,49.98,202302,17,1994,0,40
41500,49.98,202302,11,1994,0,40
42000,49.98,202302,3,1994,0,40
43500,49.98,202302,11,1994,0,40
58500,58.09,202302,6,2004,0,40
85000,126.81,202302,22,2004,0,40
84000,98.61,202302,17,2004,0,40
84500,98.61,202302,10,2004,0,40
105000,153.67,202302,8,2010,0,40
89900,84.99,202302,12,2017,0,40
71000,74.34,202302,2,2018,0,40
76000,74.34,202302,9,2018,0,40
73000,74.38,202302,7,2018,0,40
76300,74.34,202302,22,2018,0,40
73500,74.38,202302,4,2018,0,40
52000,59.91,202302,14,1996,0,40
52300,59.91,202302,6,1996,0,40
39750,56.3929,202302,19,2004,0,40
55000,80.6012,202302,14,2004,0,40
60000,84.965,202302,15,1994,0,40
61500,84.89,202302,12,1994,0,40
62000,84.965,202302,7,1994,0,40
62000,84.965,202302,8,1994,0,40
62000,84.965,202302,9,1994,0,40
63500,84.965,202302,13,1994,0,40
54000,59.97,202302,9,1994,0,40
49000,49.58,202302,6,1994,0,40
46500,49.58,202302,8,1994,0,40
45800,49.58,202302,10,1994,0,40
54800,59.97,202302,4,1994,0,40
54000,59.97,202302,3,1994,0,40
45600,49.58,202302,14,1994,0,40
75000,101.99,202302,16,1994,0,40
92000,93.182,202302,12,2017,0,40
84000,73.075,202302,16,2017,0,40
89000,84.105,202302,17,2017,0,40
80000,84.3852,202302,12,2016,0,40
74700,74.7041,202302,15,2016,0,40
80000,84.3852,202302,10,2016,0,40
71000,74.7041,202302,1,2016,0,40
74500,74.98,202302,25,2018,0,40
73000,74.98,202302,17,2018,0,40
83000,84.96,202302,22,2018,0,40
74300,74.94,202302,5,2018,0,40
96800,91.4459,202302,22,2017,0,40
96800,91.4459,202302,22,2017,0,40
99400,91.4459,202302,22,2017,0,40
106000,96.3851,202302,13,2017,0,40
105000,96.9876,202302,25,2017,0,40
98500,96.9876,202302,2,2017,0,40
110000,96.9876,202302,7,2017,0,40
109000,96.3851,202302,15,2017,0,40
110000,96.3851,202302,19,2017,0,40
110000,96.9876,202302,27,2017,0,40
108500,96.7533,202302,4,2017,0,40
101000,91.4459,202302,26,2017,0,40
88000,84.9468,202302,27,2019,0,40
94500,84.9468,202302,24,2019,0,40
87000,84.9468,202302,9,2019,0,40
98000,97.2839,202302,8,2019,0,40
97000,97.2839,202302,6,2019,0,40
90000,84.9468,202302,18,2019,0,40
